Ground Clearance (mm),Suspension Travel Rear (mm),Suspension Travel Front (mm),Chassis Stiffness (N/m),Angle of Attack (degrees),Drag Coefficient,Tire Grip Coefficient
51.57291066433943,150.81510509899044,130.16333478254876,7500.321196520067,4.740240988444379,-0.5611401531007323,2730.9377908198758
51.03866477446807,149.00998174654313,128.6819856166554,7499.19155470353,5.973794294338268,2.4356091785777405,2732.369189557514
50.214271029746,149.03564368846475,130.68250812598643,7499.873447178551,5.991415603714333,0.6441523588437358,2731.520438945929
49.33887379214876,149.75430441146713,129.6679066169496,7499.3488537620815,6.023249815789267,0.9305902206925953,2730.998011938837
50.959874143350646,150.95595689357228,129.8089829526561,7500.044833138564,4.611434631602813,1.3327354265107965,2731.934953144471
50.3287280930452,150.84981685522789,132.004664722017,7501.947292632647,5.806688338130177,1.6302048609717494,2733.839994604744
50.6323079645988,148.76947898037128,129.11733787819975,7499.2119573035025,6.023765716147983,-0.06949306372272546,2730.5299217488523
50.813634882913355,151.33476657912547,132.34116098858246,7501.72346473581,5.478982903064479,1.7385750854590067,2733.957967763394
52.85084999256148,152.12973711053095,131.94438646983247,7502.730130007685,6.589140874698181,1.6782654682846567,2736.320281480461
48.42398498280312,148.05742504663107,129.36575205198437,7498.996245060139,4.398538388526886,0.5930966276333268,2728.9358397361607
50.82932110895548,149.62171922364425,129.12790892826376,7499.828625531668,6.829495424235137,3.088171607187103,2733.8688427178117
49.62631598341516,150.78213488003934,129.65600666403583,7499.078502437964,3.436725160002389,-1.2308519258298682,2728.4294461667373
49.06772578623019,148.07261507529162,128.04153439880653,7498.235759282023,3.557820011632539,-0.5973073658504418,2727.011003385992
48.166821867016274,148.9807139985869,128.69524908570347,7497.909429379075,4.393913669923233,-0.530327687193958,2727.331744056472
50.764517627258655,150.77285276532086,131.45694259278582,7501.0668397534855,5.301399315319225,-1.1976325930525278,2731.3334512828956
50.64320330746592,150.59243091513525,130.14536118295283,7500.491450354296,4.343377319390245,-0.5284498475735024,2730.4005284702657
49.5334609223198,150.94548936749234,130.63627915447708,7500.410751928649,5.662739266760574,-0.2517359631928253,2731.041968724939
51.3400083390188,150.763257449052,131.23515421551122,7501.1608724777025,6.519221413416004,2.0030082156914073,2734.3683899313983
51.175222105422804,150.4698261588598,130.9795686593459,7501.065701482855,4.272964218548315,0.8006610682182588,2732.0481063942816
49.17470180871347,149.28287935072095,130.88215960334776,7499.902430103393,4.468687577703001,-0.25211895442773924,2729.7225304388094
49.48054298643949,148.13564635926045,128.48058631265087,7498.789625495659,5.399041280663056,1.497227592720553,2730.215145524745
50.060491420655644,150.47734323634762,129.58918233174893,7499.71001178853,3.1478369947882756,-1.0270276947818147,2728.7145898928825
49.84259076210483,149.6538191481313,129.227417520202,7499.6300965134615,5.222957537303189,1.2962721277815505,2730.9037400073967
50.345267031496846,150.70217527905714,129.95234791722822,7499.615395714544,3.088740088694275,0.14823354600874616,2729.9084209350754
48.495406145184255,149.9607859252909,129.5569295589774,7499.513928755642,5.429591750248494,0.6949994628198978,2730.2477158416705
49.11638671400066,150.17711677352784,129.69592355970354,7500.229656048477,5.878965933574528,0.2884173296163004,2730.9999684410036
48.762773533156185,149.3254443549734,130.31198593841745,7499.808441349258,5.173492824272801,-0.17164955207261856,2729.6602387284256
49.30741080348437,146.440005608534,127.21902184055304,7497.679574107881,4.249969496829664,-0.43192699941257495,2726.903641053734
49.42451476056412,149.1429770462299,129.46709016241942,7499.789936205314,5.836810346512138,0.9286207181950481,2730.899211545323
50.55412543223592,151.22922864840672,130.26833625499395,7500.179859217502,4.1038876303194405,-1.9224029473114435,2729.33643366602
50.05000124240067,149.50412416589992,129.59948166138344,7500.096906914373,5.937843968450628,0.9507941147246421,2731.5236942782044
51.201724290839515,151.8448913295576,132.0728912121203,7502.00667731731,6.033293876454891,2.6554035860122993,2735.399025897484
50.22525816055151,150.53042363383074,130.60771951707645,7500.680622771856,5.056550102131148,-0.3763400214836148,2730.9225169196784
51.82803191391908,150.2079996136902,130.58548286799572,7500.537590858294,6.229010674790136,0.9850146850345816,2733.210791122717
49.05346731464313,149.72601912774755,129.7216203164647,7499.702672905087,5.314623355229489,1.6961077103409368,2731.04121514296
50.590972132567316,150.08410087209487,130.6681104245912,7500.582356323205,5.104119261426347,0.4375138170115022,2731.690665873288
50.74530943291128,150.82750071588907,130.77034868201557,7500.978227173361,5.004235440853154,0.48104227455411386,2731.832231534471
49.969119183541785,149.98316175135463,130.97420526352326,7500.539213201838,4.485346335668697,-0.75231530945936,2730.1051220572263
50.00948651702421,151.04291822935028,130.8499236450345,7500.888744295501,6.14426919779435,0.79080120116597,2732.50255771
49.73217961543443,149.94516383134666,129.25371863521553,7499.791331858303,4.020511219569462,0.6846102977912372,2730.1446247097265
49.93244583370338,149.86766235499397,129.5247747193567,7499.6646131323705,4.3128668587131065,1.9339696426435984,2731.108663903943
50.480383464595256,150.37726426734136,130.3811401458695,7500.497572919042,4.964814445874575,-0.23901739763755614,2731.0588746635203
50.46824252766383,150.0826471263942,130.21254509203064,7500.16601850549,5.199813133657978,0.08574992667887676,2731.0968097582245
51.29205136084621,150.97935580482968,131.18600285723775,7501.569276922061,5.480703584011498,2.1058821985739806,2733.921590271893
49.49956539710153,149.0651614885203,128.82681276190905,7498.726164876305,4.458981170072317,0.21633321588021337,2728.9125099388075
52.51482118078118,151.71255771788526,131.51539271766165,7502.043009618263,5.850797158525801,0.2831054617355435,2734.1618313718573
51.53560930050907,149.7512187019297,129.02578815803673,7499.7282865939305,4.155836873646909,0.5006485032577329,2730.6411054455707
48.88466800762407,149.34124517970685,129.83072019477515,7499.870245624994,4.5907767836031,0.17690209676895646,2729.644846606448
50.31443530804717,150.74749113918904,129.79820706345967,7500.098856406002,4.810615023461365,0.07978062642183559,2730.9251110570053
50.990476641040324,151.1916212813079,131.7822442498725,7501.335413010081,6.034948493613915,-0.013086366468623156,2732.919580137415
50.88891090206928,151.19394163966604,131.45707338321338,7501.564539802011,5.828211677106957,0.37835837200948785,2732.869314411613
49.83423466268421,150.72744201096106,130.74145739755346,7500.693296316318,5.867712438037266,0.6437753360202414,2732.342592563256
48.50027578219902,149.684343872397,129.55129587418875,7498.6745638708735,4.369382508196817,-0.6442896267863012,2728.2510853006074
50.40342224081006,149.19336716509036,129.44499125334332,7499.630433082974,5.199421845354123,-0.20397401213402,2730.2821523858797
50.41115235205187,148.7039027515777,129.25781204099624,7499.192360633944,6.392467670405939,1.6850357803981992,2731.714981714639
48.553415638792515,149.66795024856202,129.21549958163348,7499.623664635303,4.0239939284046,-0.05993487488254423,2728.623051635024
47.92404601431398,149.2995677244407,129.85883871902845,7499.2413107159455,5.314271064622629,0.9305733572883843,2729.9796035024897
50.01873287184586,149.5567928100474,129.3898820251465,7499.718606338019,3.5990662041899464,-0.47454074234382304,2728.8461230917414
50.145593981640616,149.85595469529443,129.6354557516139,7500.0720975296545,5.428176968656278,-0.10355174848585946,2730.790317717341
51.053361647249965,151.7822014132129,130.98817515914098,7501.222238434721,6.620624622320298,1.0261477033059867,2733.967280706609
49.680598875473144,149.25162664752096,128.8812396218899,7498.969907758847,4.4989069654336715,0.01510786479266052,2729.1926600636893
50.921825073477244,148.4102283509865,130.02291007260737,7499.935064318757,4.789789516671315,1.904143852321565,2731.7764212716597
50.42407491733733,149.4741437417828,130.184221765216,7499.571421396606,4.956895293930575,1.5308042878930974,2731.610800155349
50.136988427706996,148.68613397134766,130.61696696497467,7500.137249795286,4.575850864424069,-0.8144364714853101,2729.4649956555813
50.97407568181802,150.21037431255033,130.99133059723044,7500.88180593284,4.031909784429995,-1.2309578500394804,2730.0555515025167
47.81911917813708,148.47585063422906,129.17327169245726,7498.575336487032,5.802766706585707,0.5621488396917373,2729.0496879105963
49.490954245173874,150.353451356031,130.06349786995506,7500.007806609893,5.752083678705482,0.6561808393508686,2731.371385347896
50.37607714555139,150.41168227410918,130.57776817111903,7500.234396177703,5.36568359614235,-0.009255421162137178,2731.3396879214365
48.23876959735071,148.0829952874031,127.5796100647175,7497.948591857676,5.251864529342509,0.4014555574644519,2728.0500434870446
49.755993072917455,149.05661345512434,129.28239811184687,7499.694919945659,5.92568482890862,1.5758631788240478,2731.4761228305174
52.79910553660616,153.9103422317992,133.12683914605796,7502.950080425402,6.57198246461742,0.6042934103256333,2736.4054773853004
52.14106392782418,151.85040772241945,130.72262500025028,7501.11171115332,5.3559683312187465,1.3911241742284073,2733.9072898328373
49.40678844002593,149.66393725282168,129.66409552653346,7499.4374911926925,2.08891977919469,-1.2300502860698301,2727.196663426621
50.10469212663329,149.75742512166653,129.7551164382723,7499.994243345843,6.154025449334609,1.4186304919739812,2732.139926207757
50.51355621961281,151.0656754565303,130.34669356922547,7500.770320461913,6.088395506924077,0.5920339954411917,2732.4276522355344
49.556461808855666,150.19037991681728,130.06930890249447,7500.150073560795,5.675025034839043,-0.45477377779668193,2730.3462363111475
49.846872278915825,149.7392873588557,128.61413101077193,7499.161359767349,6.589620629668689,1.2284008739772507,2731.528338144546
50.942728943207754,149.52669203086134,129.32887336185183,7499.753020772924,4.3097469340223515,0.7680844421209219,2730.806867425629
49.31846671280272,149.3124378720543,127.832697440821,7498.272881386311,4.121759705086431,0.6480506377617591,2728.756168604509
49.10285770765525,149.21440136769937,130.05117315582595,7499.590673413576,4.1579744133011785,-0.31238608463467066,2728.974953270259
51.53938494595329,150.33077968234971,130.0941468170223,7500.129190599236,5.868023659075366,-0.027312566803465388,2731.942335028879
50.41660270829454,150.15297498108723,130.84167191859018,7500.134075321603,4.902412476296288,0.02228962840224047,2730.809565773016
49.633064884467316,151.341362087586,131.6219053295895,7501.17672537389,4.6516259680626835,0.9475808570228474,2731.932564078532
49.287446271452495,149.5934665232708,130.0079486414725,7499.685843726955,5.482949006702754,0.8636624062533192,2730.763576434181
52.20195030030852,150.65315575518335,130.25379893150887,7501.180138178185,5.280519131108546,1.5575757780475745,2733.6195219111046
51.80703923341757,151.40174611473975,131.7382576709689,7501.715928091414,5.364846617032513,0.762248642627821,2733.488939427107
50.56600941520473,150.92947586835555,130.77113019707548,7500.726252648482,6.351623991086315,0.7677644571407225,2732.885383561389
49.567819148350786,149.9387630560357,130.80667131224317,7499.829964801337,3.6674845008551604,0.09984336130423083,2729.845400938223
48.729603399989145,148.6315111711337,129.36232938460688,7498.707694373011,3.975347836156885,-0.1409413762295424,2728.1469738646265
49.292493604062095,149.88710837923912,129.5826301648799,7498.838001643566,4.69863808899374,0.04217598231051317,2729.4048501475713
48.77938766600854,148.6172777997783,129.47503366352234,7498.910006912877,3.0123169504932434,-1.3695778174412185,2726.799067405166
50.97354256764389,150.3742410752706,130.61982367978888,7500.425421862887,5.981624391262132,1.6174471266100003,2733.1256253627844
50.06603802241082,149.44278021145877,130.17651559751772,7499.968320955238,3.7893488475614996,0.39698444490561546,2729.905063775419
50.46329809863359,149.9902954877204,130.2414035336809,7500.555333034961,3.378416371523873,-0.257175627059946,2729.8823009488915
51.33386974674407,150.0719015909451,130.3581100097995,7500.767186181449,5.611589309175731,2.2679671087596263,2733.418191393253
47.846650076230155,149.45109242626145,129.4051611781012,7499.088712226286,5.723141360370877,2.2934319505559015,2730.8791878997513
50.21082567374848,150.30073419349486,129.11278957476148,7499.7754803985945,5.0578117473144975,0.7564376587216629,2730.7466033448804
51.93604988696743,151.34838964404747,131.17199005677617,7501.336081743286,5.144303173700785,0.5947478105007327,2733.119771665496
50.1815136860205,148.35181428937875,128.8466804330469,7499.351122744902,5.013453803458082,1.9810790607406301,2730.9208279513923
50.004563460669864,150.96839558728703,130.3212736731748,7501.060145853274,3.362349816306452,0.10675078141110067,2730.5599601947133
52.62621509601361,152.01949454575544,132.0583689240852,7502.373447038776,5.7683789060063235,1.3160443040328484,2735.0465598037804
49.6831359225266,149.05596082195964,129.13423025163226,7499.160783185729,2.8017379127685738,-1.107677748145787,2727.4573303223515
50.71259722115831,150.10531283397563,130.8401126104174,7500.87685915125,5.018847150184893,1.1604462408684215,2732.217464881838
49.314479635653264,150.7954639767384,129.6374575804592,7499.611926938157,4.9953012601398035,-0.39356171794028383,2729.874120589652
52.05824590658536,151.64655915687615,130.903000760891,7501.537264059024,6.356320013146374,2.3338167972474055,2735.251619851416
49.34443800052923,150.38147260240677,130.9273156095625,7500.260602010975,6.157635445818933,0.8024271261867801,2731.8131369213534
49.2460603462132,149.64995157197592,128.64889941760538,7498.724693206976,4.903025613736067,-1.07091836978402,2728.1645925387006
48.74051501558131,148.66884766355972,129.35932417828482,7498.959246591223,5.569043857895476,-0.31993989266140943,2729.1679929832208
49.07454445691923,149.51879958897527,129.20369219412188,7499.377292855004,3.188663440201977,0.10637292277200033,2728.4287222434023
49.1794286079989,148.52798245463433,128.49466723861244,7498.653569725633,4.4641497784213735,-0.494630671455896,2728.259380021742
49.75711988878029,150.10379577260179,129.27430524319854,7499.3501802489,4.9866636809620095,0.5064192391250679,2730.2239406346766
50.059299455873024,149.9474076769159,129.5671900333884,7499.733990956878,2.596387263723031,-1.1810963066823743,2728.0336492388856
50.13620135778719,150.11041217266242,130.40420673018642,7500.967991449248,6.197234794834921,2.145311931828285,2733.2157748468885
48.3238865680666,148.1822989357486,128.51525727565965,7498.295761208053,3.0038214388075968,-0.1078162542666643,2726.859441176953
50.003395188701404,150.40974556314478,129.16043602246708,7499.365212959333,4.458551224748903,-1.932500065765586,2728.4801169759685
50.01664255417867,151.08026635411892,130.3596704671114,7500.889719174496,6.392574631449707,0.6348600508374712,2732.4383457049903
50.30221656032101,149.86971332043547,129.16667302087575,7499.642880114921,6.121716059594653,2.2478185524023964,2732.3022460016446
50.79733302706833,150.71088636096007,131.24459105681981,7500.738440848103,5.437466887165512,0.4659786761325574,2732.192496426173
51.20717507970115,151.70191151289447,130.3766266857733,7500.799076649473,4.17654691283105,0.02201009398173459,2731.5568947096385
50.46251547917007,150.7488065280021,130.50593824718453,7500.372303028406,4.060211238978395,0.040740124314277926,2730.9651982137516
50.21080156296834,149.5437366379228,129.6081845623687,7499.583476266694,4.552037862482785,0.874613508609574,2730.687803980027
50.01258122717854,150.82959583981253,130.7222304592162,7500.651468373406,5.321957213262857,1.3971604496555663,2732.3308671372183
51.539186656959764,150.4875874417944,129.94944855433403,7500.6140969200505,5.52808260462489,0.46800888889765835,2732.2847565501393
50.54428166360147,149.9496340953331,130.64526214343527,7500.603706497266,5.017297245484503,-0.08149131337119042,2731.054935295438
48.04286296142139,148.07046469672923,128.28176872398544,7497.670651317399,5.506791952259234,0.20226751613064609,2728.055086030461
50.638285424877964,151.56131759023825,130.30589956285246,7501.024417827171,5.6347148553409445,1.9616469059032433,2733.430471916881
51.071219932140274,149.10447311797049,130.26521499412016,7500.55237643419,6.8186684457367415,1.0806573675521076,2732.8865139283557
49.58046856688836,150.2641681522225,129.4235534879583,7499.507925192508,5.999601816927342,0.6644086472572941,2731.19380176598
49.74502157786233,149.80421731407714,130.25607878741485,7499.994098893582,5.538847017721843,1.0472237569131848,2731.4408268705847
49.15468083728155,149.74982705040358,130.26284307885777,7499.496471271676,5.614954737188442,-0.006669493257759118,2730.2532386380926
50.36913394598844,151.11692184104186,131.09624393943778,7500.653380961719,4.462710885258304,0.196077088276352,2731.4166925537697
50.52763231759775,150.65035186613284,130.25140356098092,7500.778898569841,6.250927389876799,1.6939927844479754,2733.1918028237737
51.06956570573721,151.14821792989449,130.4810722821185,7500.65973905276,5.683980065539645,0.3958541820487418,2732.408361119687
50.42148296214862,151.59234510803952,131.27673507476027,7501.309527909467,6.041794592145072,0.8926715369054345,2732.9626669760537
50.05094506831011,150.047240891394,129.39753956129854,7499.576190330807,4.800065980857423,-0.49536368089289007,2729.7218301750513
51.16163361177821,150.49349174522743,129.619816065322,7500.7641877475,6.143749437599602,1.7797148842503614,2733.1391979723307
48.9089960940528,150.34285498363883,130.82350236976234,7500.105936540614,5.046774820928037,0.25894770139960643,2730.5549601832163
49.24808679282628,149.03834182805906,129.71107307773096,7499.366432371437,5.164404791675773,-0.8704172260631109,2729.192144639572
50.45856459408061,150.60505996451846,130.9393377339883,7500.948068565032,5.6591644443413,1.9572403185431115,2733.3230786391464
48.54610265737754,150.0913058783159,130.0809656144471,7499.293359258689,3.807061468268269,-0.6359301641396109,2728.537253090019
51.23808698041612,150.81045227676827,130.4986469784163,7500.89993503049,5.222957209333905,0.5758214631187799,2732.3856810335324
52.33795028180177,152.08728265782005,132.07726632235648,7502.418211349743,5.531405927627063,1.9247556271195203,2735.3217641091755
51.66455842123979,151.04361640041984,130.60232251159096,7501.642851625349,5.689593137523865,2.2451808153541966,2734.310401468094
50.2433973661232,150.48752167757934,130.43492302943832,7500.393501165459,6.028430252456025,0.9321235392304461,2732.1186604184595
51.61534634095923,151.3481979869728,131.15044337346882,7501.3963911498095,5.468184764158813,2.308814530641839,2734.4535642314386
49.251610236927796,149.7301551868329,129.15532464000552,7499.427854780213,3.8957986658435666,1.071533065488408,2729.545659407919
50.52037129349283,151.47747613995318,130.26057209201744,7500.2931884448935,3.814505058518818,0.7068335167902141,2731.161307437159
49.17645387911895,149.04609961297453,129.60014194459262,7499.443150335649,5.844675044502882,1.0033507170933973,2730.661500386996
51.52662203391725,150.8360897724697,130.50630257901702,7501.045101706119,6.723507978241958,2.267918686018996,2734.6472028247476
49.79947444176771,149.9254650266019,130.58062830601884,7499.6891239285105,4.220360745769152,-0.29078553488393644,2729.7844623350757
51.075713900925834,150.46166034672643,130.82597862196644,7501.184703407842,5.5494213206479825,-0.04552611589401134,2731.960119493997
51.96185981113136,151.64263743413525,130.69106560595696,7501.697285358509,6.2436387935545525,1.5367592865899469,2734.486209082179
51.40678647629282,151.19332964400516,131.07888437690383,7501.283503254085,6.0996690516249235,1.7023989575999163,2734.041820047434
50.17293142520082,150.29417851433413,130.26818936554017,7500.479028382675,4.596567453893767,0.7168417030835691,2731.2352361013927
51.99928979589775,151.8211973261675,132.04232281099675,7501.9640621695735,6.86380698390488,1.1686338560065606,2735.1593344885137
49.62512268382135,149.73553852683742,130.31222142233835,7500.179006888231,4.276129990221982,1.0788081000328442,2730.6338809424765
50.02718385507928,149.80723718938927,129.6531520378275,7499.6926412963985,5.068207993349682,1.580533600144941,2731.465110181134
51.324106600921205,150.56921078479226,131.23845793196486,7501.23780109068,5.471108825643511,2.244302790707473,2733.9795278504303
49.14744625392949,149.16633960870152,128.53131968916193,7498.864929509173,4.000271739789293,-1.5205282863790917,2727.4549657772504
50.55647860403918,151.29545498085508,132.249049287431,7501.812194464168,5.251972760567944,0.6111322283295739,2732.9771254028424
50.54819028488536,150.72591026518498,129.907000693463,7500.975235691746,5.612315656857684,2.587570349638996,2733.365714301285
49.17245165728639,149.35222023382642,129.81163891104123,7499.1672693234505,4.440506930040862,-0.7780017036842317,2728.7103365286116
50.544324562861476,149.64797842924048,130.19528488076642,7499.729903971808,5.232855101450914,-0.002473037201475514,2730.741360874643
50.17433387390258,150.20455062167852,129.67890679681503,7500.138440406419,4.376383866012906,0.11067403428532757,2730.279791903424
49.83887713306865,149.01040139931985,129.5040317448635,7499.56433426911,4.498328729969217,0.16610097164245652,2729.7235608264973
49.20604884302967,148.48544748198577,128.73662718133178,7498.57383518679,2.9582830712639137,0.2947530314456197,2727.970440842414
50.39013692337526,150.6912826777861,131.09121641560876,7500.387518351648,5.4436257369581265,0.7394881591876943,2732.333376299005
51.33876527376979,151.0011761460183,131.18988073041214,7501.470816960505,7.691263314585995,2.272291326400558,2735.530176786033
51.24133209266244,151.32631623803013,130.65813652307446,7501.356111032202,6.381454558803385,0.7400593791664593,2733.460643917295
52.019636672549645,150.8742425810083,131.74758309514237,7501.812702524963,5.198991450952563,1.297593400566182,2733.8929264438557
50.31993359335963,150.3951685420921,130.9493714137658,7500.279550572579,4.56703316747873,-0.13025648442407944,2730.7679921254453
51.437933478730514,150.20930022645172,130.96634102530297,7500.90022916612,5.361909628231429,0.8029167446824739,2732.558685288428
48.84031719316867,148.80818846918314,129.11610313080988,7499.2972418042955,5.224530808824403,0.8384851075561972,2729.6847161377787
49.40792070828495,148.58338750602493,128.25581918176977,7498.317974253509,3.548619035472619,-0.23630099077174882,2727.5483662686465
